iter	Passed	Remaining
8977	4806730	5918206
8978	4807195	5917580
8979	4807617	5916901
8980	4808065	5916255
8981	4808502	5915595
8982	4809015	5915029
8983	4809462	5914382
8984	4809910	5913736
8985	4810350	5913080
8986	4810787	5912420
8987	4811237	5911776
8988	4811690	5911137
8989	4812139	5910492
8990	4812575	5909832
8991	4813014	5909174
8992	4813438	5908500
8993	4813853	5907813
8994	4814288	5907152
8995	4814731	5906499
8996	4815192	5905870
8997	4815602	5905177
8998	4816049	5904531
8999	4816489	5903876
9000	4816933	5903226
9001	4817355	5902548
9002	4817776	5901870
9003	4818219	5901218
9004	4818655	5900559
9005	4819108	5899919
9006	4819538	5899252
9007	4819968	5898585
9008	4820392	5897910
9009	4820819	5897239
9010	4821243	5896565
9011	4821685	5895913
9012	4822159	5895300
9013	4822573	5894614
9014	4823018	5893965
9015	4823422	5893267
9016	4823867	5892618
9017	4824319	5891978
9018	4824795	5891368
9019	4825248	5890730
9020	4825693	5890082
9021	4826154	5889453
9022	4826579	5888781
9023	4826991	5888092
9024	4827404	5887405
9025	4827819	5886721
9026	4828257	5886064
9027	4828689	5885400
9028	4829151	5884773
9029	4829602	5884133
9030	4830056	5883496
9031	4830538	5882894
9032	4830965	5882224
9033	4831401	5881565
9034	4831864	5880940
9035	4832317	5880302
9036	4832761	5879653
9037	4833198	5878996
9038	4833613	5878313
9039	4834225	5877869
9040	4834769	5877341
9041	4835221	5876703
9042	4835679	5876072
9043	4836097	5875391
9044	4836531	5874731
9045	4837046	5874169
9046	4837574	5873623
9047	4838022	5872979
9048	4838481	5872349
9049	4838933	5871711
9050	4839372	5871056
9051	4839807	5870397
9052	4840255	5869754
9053	4840752	5869170
9054	4841176	5868498
9055	4841641	5867876
9056	4842066	5867205
9057	4842548	5866603
9058	4842973	5865932
9059	4843440	5865312
9060	4843885	5864667
9061	4844323	5864011
9062	4844767	5863364
9063	4845207	5862711
9064	4845640	5862050
9065	4846068	5861383
9066	4846539	5860769
9067	4846987	5860126
9068	4847447	5859499
9069	4847892	5858852
9070	4848341	5858211
9071	4848787	5857566
9072	4849221	5856908
9073	4849705	5856308
9074	4850154	5855667
9075	4850636	5855066
9076	4851077	5854415
9077	4851482	5853722
9078	4851898	5853041
9079	4852302	5852346
9080	4852751	5851705
9081	4853175	5851034
9082	4853626	5850396
9083	4854079	5849760
9084	4854512	5849100
9085	4854983	5848486
9086	4855431	5847845
9087	4855874	5847196
9088	4856322	5846555
9089	4856765	5845907
9090	4857196	5845245
9091	4857642	5844601
9092	4858078	5843946
9093	4858512	5843288
9094	4858941	5842624
9095	4859383	5841975
9096	4859848	5841354
9097	4860298	5840716
9098	4860781	5840116
9099	4861227	5839473
9100	4861667	5838822
9101	4862100	5838163
9102	4862555	5837530
9103	4863028	5836920
9104	4863482	5836285
9105	4863943	5835660
9106	4864404	5835035
9107	4864868	5834413
9108	4865310	5833766
9109	4865758	5833124
9110	4866189	5832464
9111	4866609	5831790
9112	4867065	5831158
9113	4867514	5830520
9114	4867934	5829845
9115	4868357	5829175
9116	4868810	5828540
9117	4869260	5827902
9118	4869693	5827244
9119	4870160	5826626
9120	4870612	5825991
9121	4871103	5825402
9122	4871574	5824789
9123	4872026	5824154
9124	4872470	5823509
9125	4872922	5822874
9126	4873360	5822222
9127	4873804	5821577
9128	4874249	5820934
9129	4874679	5820272
9130	4875110	5819612
9131	4875550	5818964
9132	4875970	5818290
9133	4876416	5817648
9134	4876833	5816972
9135	4877295	5816348
9136	4877746	5815712
9137	4878196	5815075
9138	4878623	5814411
9139	4879056	5813754
9140	4879499	5813108
9141	4879961	5812485
9142	4880404	5811841
9143	4880850	5811198
9144	4881278	5810535
9145	4881722	5809892
9146	4882173	5809256
9147	4882596	5808587
9148	4883034	5807936
9149	4883473	5807286
9150	4883926	5806654
9151	4884345	5805980
9152	4884771	5805315
9153	4885228	5804687
9154	4885653	5804021
9155	4886074	5803350
9156	4886498	5802683
9157	4886951	5802051
9158	4887396	5801408
9159	4887846	5800772
9160	4888305	5800147
9161	4888757	5799513
9162	4889192	5798859
9163	4889638	5798218
9164	4890071	5797562
9165	4890501	5796902
9166	4890976	5796296
9167	4891423	5795656
9168	4891862	5795007
9169	4892297	5794354
9170	4892755	5793728
9171	4893194	5793080
9172	4893605	5792398
9173	4894230	5791970
9174	4894738	5791402
9175	4895223	5790808
9176	4895701	5790206
9177	4896152	5789571
9178	4896583	5788914
9179	4897024	5788268
9180	4897476	5787635
9181	4897912	5786983
9182	4898361	5786347
9183	4898800	5785698
9184	4899231	5785040
9185	4899691	5784417
9186	4900139	5783780
9187	4900575	5783127
9188	4901062	5782537
9189	4901521	5781912
9190	4901952	5781254
9191	4902419	5780640
9192	4902850	5779983
9193	4903291	5779337
9194	4903741	5778702
9195	4904165	5778037
9196	4904633	5777424
9197	4905048	5776748
9198	4905494	5776108
9199	4905914	5775438
9200	4906367	5774808
9201	4906839	5774199
9202	4907298	5773574
9203	4907760	5772954
9204	4908199	5772307
9205	4908645	5771668
9206	4909114	5771056
9207	4909535	5770388
9208	4909957	5769721
9209	4910398	5769076
9210	4910840	5768433
9211	4911307	5767819
9212	4911741	5767166
9213	4912173	5766511
9214	4912609	5765861
9215	4913069	5765238
9216	4913495	5764576
9217	4913997	5764003
9218	4914465	5763391
9219	4914907	5762748
9220	4914907	5762748
9221	4915330	5761547
9222	4915819	5760959
9223	4916614	5760730
9224	4917265	5760332
9225	4917992	5760022
9226	4918497	5759453
9227	4919040	5758928
9228	4919476	5758279
9229	4919994	5757724
9230	4920523	5757183
9231	4921005	5756587
9232	4921546	5756059
9233	4922007	5755439
9234	4922480	5754833
9235	4922898	5754162
9236	4923346	5753526
9237	4923770	5752862
9238	4924213	5752221
9239	4924640	5751560
9240	4925072	5750906
9241	4925503	5750251
9242	4925953	5749617
9243	4926396	5748977
9244	4926860	5748360
9245	4927302	5747717
9246	4927758	5747091
9247	4928192	5746440
9248	4928631	5745795
9249	4929093	5745175
9250	4929577	5744582
9251	4930014	5743934
9252	4930444	5743278
9253	4930863	5742609
9254	4931289	5741948
9255	4931731	5741306
9256	4932176	5740668
9257	4932625	5740035
9258	4933065	5739391
9259	4933504	5738745
9260	4933944	5738101
9261	4934379	5737451
9262	4934815	5736802
9263	4935257	5736161
9264	4935691	5735511
9265	4936113	5734845
9266	4936556	5734205
9267	4937000	5733566
9268	4937440	5732923
9269	4937896	5732298
9270	4938307	5731620
9271	4938747	5730976
9272	4939168	5730311
9273	4939598	5729656
9274	4940036	5729011
9275	4940456	5728343
9276	4940890	5727693
9277	4941329	5727049
9278	4941747	5726381
9279	4942169	5725717
9280	4942611	5725075
9281	4943060	5724443
9282	4943507	5723808
9283	4943954	5723173
9284	4944398	5722535
9285	4944848	5721903
9286	4945274	5721244
9287	4945729	5720619
9288	4946157	5719963
9289	4946816	5719573
9290	4947309	5718991
9291	4947781	5718385
9292	4948219	5717741
9293	4948649	5717087
9294	4949141	5716503
9295	4949651	5715942
9296	4950104	5715315
9297	4950568	5714700
9298	4951088	5714149
9299	4951603	5713593
9300	4952112	5713031
9301	4952623	5712470
9302	4953089	5711857
9303	4953579	5711273
9304	4954062	5710681
9305	4954532	5710073
9306	4955023	5709489
9307	4955470	5708856
9308	4955932	5708238
9309	4956443	5707678
9310	4956972	5707139
9311	4957443	5706532
9312	4957938	5705954
9313	4958425	5705366
9314	4958930	5704799
9315	4959405	5704197
9316	4959920	5703641
9317	4960434	5703084
9318	4960844	5702408
9319	4961251	5701729
9320	4961715	5701114
9321	4962146	5700462
9322	4962587	5699822
9323	4963015	5699166
9324	4963463	5698534
9325	4963880	5697866
9326	4964331	5697237
9327	4964781	5696607
9328	4965227	5695973
9329	4965676	5695342
9330	4966120	5694704
9331	4966545	5694047
9332	4966986	5693406
9333	4967413	5692750
9334	4967822	5692073
9335	4968282	5691456
9336	4968720	5690812
9337	4969219	5690238
9338	4969690	5689633
9339	4970121	5688982
9340	4970564	5688344
9341	4971012	5687713
9342	4971433	5687051
9343	4971903	5686444
9344	4972323	5685780
9345	4972769	5685147
9346	4973205	5684501
9347	4973631	5683844
9348	4974064	5683196
9349	4974502	5682554
9350	4974936	5681906
9351	4975380	5681270
9352	4975828	5680639
9353	4976249	5679977
9354	4976700	5679349
9355	4977181	5678756
9356	4977627	5678123
9357	4978080	5677497
9358	4978517	5676854
9359	4978938	5676192
9360	4979369	5675542
9361	4979820	5674914
9362	4980266	5674281
9363	4980687	5673620
9364	4981119	5672970
9365	4981584	5672360
9366	4982019	5671714
9367	4982463	5671079
9368	4982940	5670482
9369	4983408	5669873
9370	4983885	5669276
9371	4984349	5668663
9372	4984802	5668039
9373	4985234	5667390
9374	4985702	5666783
9375	4986157	5666160
9376	4986623	5665551
9377	4987075	5664924
9378	4987491	5664258
9379	4987973	5663667
9380	4988416	5663031
9381	4988866	5662403
9382	4989302	5661760
9383	4989766	5661147
9384	4990228	5660534
9385	4990663	5659889
9386	4991118	5659267
9387	4991588	5658661
9388	4992032	5658028
9389	4992470	5657386
9390	4992897	5656732
9391	4993309	5656062
9392	4993761	5655437
9393	4994211	5654810
9394	4994642	5654161
9395	4995105	5653548
9396	4995534	5652897
9397	4995983	5652269
9398	4996416	5651623
9399	4996874	5651005
9400	4997331	5650385
9401	4997768	5649743
9402	4998203	5649099
9403	4998662	5648483
9404	4999102	5647845
9405	4999514	5647175
9406	4999925	5646504
9407	5000474	5645989
9408	5000975	5645420
9409	5001487	5644863
9410	5002008	5644316
9411	5002565	5643811
9412	5003034	5643204
9413	5003482	5642576
9414	5003905	5641919
9415	5004397	5641340
9416	5004874	5640744
9417	5005317	5640109
9418	5005786	5639504
9419	5006254	5638898
9420	5006689	5638255
9421	5007158	5637650
9422	5007616	5637032
9423	5008067	5636407
9424	5008511	5635774
9425	5008954	5635140
9426	5009415	5634526
9427	5009856	5633890
9428	5010327	5633287
9429	5010784	5632670
9430	5011256	5632068
9431	5011692	5631426
9432	5012114	5630769
9433	5012547	5630123
9434	5012989	5629489
9435	5013452	5628877
9436	5013911	5628261
9437	5014382	5627659
9438	5014853	5627058
9439	5015409	5626551
9440	5015929	5626003
9441	5016472	5625482
9442	5017062	5625013
9443	5017597	5624483
9444	5018067	5623880
9445	5018534	5623273
9446	5019870	5623640
9447	5020400	5623104
9448	5020853	5622481
9449	5021344	5621902
9450	5021801	5621284
9451	5022258	5620666
9452	5022748	5620085
9453	5023224	5619489
9454	5023748	5618947
9455	5024256	5618385
9456	5024790	5617854
9457	5025251	5617240
9458	5025683	5616595
9459	5026143	5615981
9460	5026600	5615364
9461	5027088	5614780
9462	5027535	5614152
9463	5028011	5613555
9464	5028479	5612950
9465	5028946	5612344
9466	5029400	5611723
9467	5029860	5611109
9468	5030311	5610485
9469	5030800	5609904
9470	5031267	5609298
9471	5031731	5608688
9472	5032140	5608018
9473	5032568	5607369
9474	5033009	5606733
9475	5033494	5606148
9476	5034148	5605750
9477	5034903	5605465
9478	5035484	5604985
9479	5036000	5604434
9480	5036471	5603833
9481	5036914	5603201
9482	5037375	5602588
9483	5037812	5601949
9484	5038298	5601365
9485	5038754	5600746
9486	5039213	5600132
9487	5039659	5599503
9488	5040121	5598892
9489	5040575	5598271
9490	5041046	5597670
9491	5041478	5597027
9492	5041928	5596402
9493	5042372	5595770
9494	5042779	5595099
9495	5043210	5594454
9496	5043654	5593822
9497	5044080	5593171
9498	5044553	5592573
9499	5045019	5591967
9500	5045469	5591342
9501	5045898	5590695
9502	5046367	5590093
9503	5046810	5589461
9504	5047270	5588848
9505	5047714	5588217
9506	5048156	5587584
9507	5048618	5586974
9508	5049092	5586376
9509	5049550	5585762
9510	5050071	5585217
9511	5050597	5584677
9512	5051137	5584153
9513	5051697	5583651
9514	5052208	5583095
9515	5052718	5582538
9516	5053167	5581912
9517	5053627	5581300
9518	5054094	5580696
9519	5054562	5580091
9520	5054999	5579454
9521	5079698	5605589
9522	5080300	5605129
9523	5080747	5604497
9524	5081181	5603850
9525	5081722	5603322
9526	5082202	5602726
9527	5082710	5602162
9528	5083268	5601652
9529	5084294	5601658
9530	5085227	5601561
9531	5086071	5601367
9532	5086833	5601081
9533	5087403	5600585
9534	5087961	5600075
9535	5088508	5599553
9536	5089047	5599022
9537	5089545	5598446
9538	5090048	5597876
9539	5091600	5598458
9540	5095018	5601093
9541	5098416	5603703
9542	5101917	5606426
9543	5105641	5609392
9544	5109141	5612110
9545	5112703	5614897
9546	5116096	5617495
9547	5119288	5619872
9548	5122697	5622486
9549	5126400	5625420
9550	5130063	5628311
9551	5130063	5628311
9552	5130571	5627199
9553	5131082	5626630
9554	5132043	5626555
9555	5132693	5626138
9556	5133142	5625502
9557	5133635	5624913
9558	5134073	5624263
9559	5134506	5623609
9560	5135004	5623026
9561	5135521	5622464
9562	5136012	5621872
9563	5136450	5621224
9564	5136892	5620580
9565	5137368	5619973
9566	5137817	5619336
9567	5138235	5618665
9568	5138684	5618028
9569	5139125	5617384
9570	5139553	5616724
9571	5139983	5616067
9572	5140426	5615424
9573	5140843	5614753
9574	5141270	5614092
9575	5141727	5613465
9576	5142146	5612796
9577	5142566	5612128
9578	5143003	5611479
9579	5143459	5610851
9580	5143979	5610291
9581	5145068	5610354
9582	5145921	5610158
9583	5146504	5609668
9584	5146983	5609064
9585	5147489	5608490
9586	5147940	5607856
9587	5148372	5607202
9588	5148808	5606552
9589	5149247	5605905
9590	5149696	5605269
9591	5150129	5604615
9592	5150588	5603990
9593	5150996	5603310
9594	5151429	5602657
9595	5151910	5602056
9596	5152369	5601431
9597	5152837	5600816
9598	5153273	5600166
9599	5153732	5599542
9600	5154152	5598875
9601	5154586	5598223
9602	5155059	5597614
9603	5155500	5596969
9604	5155927	5596310
9605	5156359	5595657
9606	5156796	5595008
9607	5157244	5594372
9608	5157682	5593725
9609	5158132	5593091
9610	5158585	5592459
9611	5159031	5591822
9612	5159465	5591170
9613	5159907	5590527
9614	5160331	5589866
9615	5160758	5589206
9616	5161182	5588544
9617	5161801	5588093
9618	5162325	5587540
9619	5162747	5586876
9620	5163214	5586261
9621	5163739	5585708
9622	5164184	5585069
9623	5164616	5584416
9624	5165047	5583762
9625	5165528	5583162
9626	5166010	5582563
9627	5166468	5581938
9628	5166890	5581274
9629	5167329	5580629
9630	5167755	5579970
9631	5168181	5579311
9632	5168624	5578670
9633	5169060	5578022
9634	5169477	5577353
9635	5169922	5576714
9636	5170371	5576081
9637	5170819	5575445
9638	5171270	5574813
9639	5171702	5574161
9640	5172145	5573521
9641	5172563	5572852
9642	5172978	5572182
9643	5173434	5571556
9644	5173860	5570898
9645	5174285	5570238
9646	5174754	5569625
9647	5175196	5568985
9648	5175719	5568430
9649	5176172	5567801
9650	5176615	5567160
9651	5177040	5566502
9652	5177475	5565853
9653	5177913	5565207
9654	5178342	5564553
9655	5178779	5563906
9656	5179201	5563244
9657	5179663	5562625
9658	5180102	5561980
9659	5180557	5561353
9660	5180984	5560697
9661	5181430	5560061
9662	5181893	5559442
9663	5182373	5558843
9664	5182799	5558185
9665	5183268	5557573
9666	5183718	5556942
9667	5184146	5556286
9668	5184608	5555667
9669	5185042	5555018
9670	5185472	5554365
9671	5185932	5553744
9672	5186379	5553109
9673	5186817	5552464
9674	5187259	5551824
9675	5187719	5551203
9676	5188256	5550665
9677	5188730	5550059
9678	5189165	5549412
9679	5189608	5548773
9680	5190038	5548121
9681	5190488	5547489
9682	5190928	5546847
9683	5191342	5546177
9684	5191774	5545527
9685	5192210	5544881
9686	5192646	5544234
9687	5193081	5543587
9688	5193528	5542953
9689	5193990	5542334
9690	5194469	5541734
9691	5194906	5541090
9692	5195336	5540438
9693	5195819	5539841
9694	5196252	5539192
9695	5196726	5538587
9696	5197179	5537960
9697	5197635	5537336
9698	5198079	5536698
9699	5198501	5536038
9700	5198933	5535388
9701	5199347	5534720
9702	5199799	5534091
9703	5200253	5533465
9704	5200725	5532857
9705	5201173	5532225
9706	5201627	5531599
9707	5202063	5530953
9708	5202513	5530323
9709	5202980	5529712
9710	5203417	5529067
9711	5203896	5528468
9712	5204343	5527834
9713	5204771	5527181
9714	5205223	5526553
9715	5205631	5525878
9716	5206117	5525287
9717	5206572	5524661
9718	5207030	5524041
9719	5207473	5523403
9720	5207930	5522781
9721	5208340	5522108
9722	5208776	5521463
9723	5209186	5520792
9724	5209623	5520148
9725	5210075	5519520
9726	5210541	5518908
9727	5211004	5518292
9728	5211415	5517622
9729	5211863	5516990
9730	5212282	5516327
9731	5212724	5515689
9732	5213136	5515020
9733	5213598	5514404
9734	5214030	5513755
9735	5214470	5513115
9736	5214919	5512485
9737	5215387	5511874
9738	5215854	5511264
9739	5216348	5510680
9740	5216776	5510028
9741	5217218	5509391
9742	5217650	5508743
9743	5218103	5508117
9744	5218551	5507486
9745	5218971	5506825
9746	5219408	5506182
9747	5219831	5505525
9748	5220264	5504879
9749	5220697	5504233
9750	5221167	5503624
9751	5221598	5502976
9752	5222055	5502354
9753	5222581	5501806
9754	5223187	5501342
9755	5223676	5500754
9756	5224143	5500144
9757	5224603	5499526
9758	5225032	5498875
9759	5225470	5498234
9760	5225900	5497585
9761	5226362	5496969
9762	5226816	5496344
9763	5227258	5495708
9764	5227696	5495067
9765	5228143	5494436
9766	5228579	5493793
9767	5229035	5493171
9768	5229493	5492552
9769	5229950	5491931
9770	5230394	5491296
9771	5230847	5490672
9772	5231302	5490049
9773	5231768	5489438
9774	5232212	5488804
9775	5232654	5488167
9776	5233081	5487516
9777	5233509	5486865
9778	5233943	5486220
9779	5234369	5485567
9780	5234846	5484968
9781	5235284	5484328
9782	5235744	5483710
9783	5236202	5483092
9784	5236645	5482456
9785	5237093	5481827
9786	5237547	5481204
9787	5238007	5480587
9788	5238459	5479962
9789	5238929	5479355
9790	5239381	5478730
9791	5239808	5478078
9792	5240245	5477438
9793	5240664	5476778
9794	5241120	5476157
9795	5241550	5475510
9796	5242006	5474889
9797	5242503	5474310
9798	5242950	5473681
9799	5243407	5473061
9800	5268191	5497828
9801	5268759	5497320
9802	5269261	5496742
9803	5270051	5496465
9804	5270554	5495888
9805	5271249	5495512
9806	5271699	5494880
9807	5272181	5494281
9808	5272630	5493649
9809	5273086	5493023
9810	5273529	5492384
9811	5274045	5491821
9812	5274540	5491235
9813	5274979	5490593
9814	5275424	5489955
9815	5275851	5489300
9816	5276274	5488640
9817	5276677	5487959
9818	5277094	5487294
9819	5277534	5486652
9820	5277972	5486008
9821	5278409	5485364
9822	5278848	5484721
9823	5279363	5484156
9824	5279797	5483509
9825	5280260	5482891
9826	5280706	5482256
9827	5281178	5481647
9828	5281587	5480973
9829	5281994	5480298
9830	5282437	5479660
9831	5282857	5478998
9832	5283338	5478399
9833	5283773	5477752
9834	5284219	5477117
9835	5284676	5476493
9836	5285148	5475885
9837	5285599	5475256
9838	5286037	5474612
9839	5286454	5473947
9840	5286896	5473309
9841	5287355	5472687
9842	5287806	5472057
9843	5288255	5471426
9844	5288701	5470791
9845	5289160	5470170
9846	5289626	5469556
9847	5290084	5468934
9848	5290546	5468316
9849	5291034	5467725
9850	5291459	5467069
9851	5291886	5466415
9852	5292315	5465763
9853	5292747	5465114
9854	5293208	5464495
9855	5293689	5463897
9856	5294120	5463248
9857	5294613	5462662
9858	5295074	5462044
9859	5295493	5461381
9860	5295938	5460746
9861	5296374	5460102
9862	5296835	5459483
9863	5297279	5458848
9864	5297732	5458221
9865	5298211	5457621
9866	5298663	5456993
9867	5299078	5456327
9868	5299527	5455696
9869	5300178	5455273
9870	5300738	5454757
9871	5301193	5454132
9872	5301648	5453509
9873	5302100	5452880
9874	5302533	5452234
9875	5302985	5451606
9876	5303408	5450949
9877	5303831	5450292
9878	5304280	5449662
9879	5304744	5449047
9880	5305183	5448407
9881	5305646	5447790
9882	5306057	5447121
9883	5306521	5446507
9884	5306986	5445892
9885	5307427	5445254
9886	5307860	5444608
9887	5308296	5443964
9888	5308758	5443348
9889	5309204	5442714
9890	5309645	5442076
9891	5310104	5441457
9892	5310570	5440845
9893	5310989	5440184
9894	5311437	5439553
9895	5311893	5438931
9896	5312340	5438298
9897	5312794	5437674
9898	5313256	5437058
9899	5313720	5436443
9900	5314179	5435824
9901	5314644	5435211
9902	5315102	5434591
9903	5315559	5433970
9904	5315995	5433327
9905	5316446	5432700
9906	5316894	5432069
9907	5317349	5431446
9908	5317801	5430820
9909	5318226	5430166
9910	5318696	5429559
9911	5319174	5428958
9912	5319626	5428332
9913	5320081	5427709
9914	5320545	5427096
9915	5320987	5426460
9916	5321429	5425824
9917	5321874	5425191
9918	5322306	5424545
9919	5322755	5423916
9920	5323213	5423295
9921	5323638	5422642
9922	5324063	5421989
9923	5324516	5421364
9924	5324967	5420737
9925	5325407	5420100
9926	5325828	5419443
9927	5326274	5418811
9928	5326710	5418169
9929	5327152	5417534
9930	5327595	5416900
9931	5328077	5416305
9932	5328546	5415696
9933	5329002	5415075
9934	5329448	5414444
9935	5329929	5413848
9936	5330371	5413213
9937	5330812	5412577
9938	5331277	5411964
9939	5331740	5411350
9940	5332207	5410740
9941	5332671	5410127
9942	5333096	5409475
9943	5333561	5408864
9944	5334012	5408238
9945	5334461	5407609
9946	5334885	5406956
9947	5335286	5406280
9948	5335719	5405636
9949	5336157	5404996
9950	5336606	5404369
9951	5337052	5403738
9952	5337498	5403107
9953	5337970	5402503
9954	5338416	5401873
9955	5338854	5401234
9956	5339329	5400633
9957	5339793	5400021
9958	5340262	5399413
9959	5340694	5398769
9960	5341124	5398122
9961	5341580	5397502
9962	5342022	5396867
9963	5342490	5396259
9964	5342916	5395608
9965	5343365	5394981
9966	5343814	5394354
9967	5344271	5393735
9968	5344717	5393105
9969	5345186	5392498
9970	5345626	5391862
9971	5346046	5391205
9972	5346470	5390554
9973	5346885	5389893
9974	5347339	5389271
9975	5347784	5388640
9976	5348230	5388010
9977	5348686	5387390
9978	5349150	5386778
9979	5349610	5386163
9980	5350102	5385579
9981	5350553	5384955
9982	5350980	5384306
9983	5351441	5383692
9984	5351896	5383071
9985	5352326	5382425
9986	5352744	5381768
9987	5353197	5381145
9988	5353636	5380509
9989	5354057	5379854
9990	5354475	5379197
9991	5354887	5378533
9992	5355327	5377899
9993	5355762	5377258
9994	5356188	5376609
9995	5356642	5375988
9996	5357092	5375362
9997	5357519	5374714
9998	5357968	5374089
9999	5358420	5373466
10000	5358890	5372861
10001	5359344	5372240
10002	5359812	5371633
10003	5360482	5371229
10004	5360945	5370617
10005	5361395	5369992
10006	5361818	5369340
10007	5362246	5368693
10008	5362677	5368050
10009	5363112	5367410
10010	5363557	5366780
10011	5363991	5366140
10012	5364414	5365489
10013	5364831	5364831
10014	5365298	5364223
10015	5365738	5363589
10016	5366178	5362955
10017	5366598	5362301
10018	5367063	5361691
10019	5367493	5361047
10020	5367942	5360421
10021	5368366	5359771
10022	5368777	5359108
10023	5369191	5358448
10024	5369617	5357800
10025	5370042	5357151
10026	5370536	5356572
10027	5370972	5355934
10028	5371414	5355302
10029	5371984	5354798
10030	5372413	5354152
10031	5372870	5353536
10032	5373328	5352920
10033	5373762	5352280
10034	5374212	5351656
10035	5374665	5351035
10036	5375132	5350429
10037	5375567	5349791
10038	5376008	5349157
10039	5376446	5348522
10040	5376872	5347874
10041	5377307	5347236
10042	5377750	5346606
10043	5378193	5345975
10044	5378649	5345358
10045	5379058	5344694
10046	5379495	5344058
10047	5379989	5343478
10048	5380453	5342869
10049	5380911	5342253
10050	5383163	5343419
10051	5383619	5342802
10052	5384063	5342172
10053	5384837	5341870
10054	5385465	5341423
10055	5386117	5341000
10056	5386677	5340485
10057	5387174	5339909
10058	5387651	5339312
10059	5388180	5338767
10060	5388789	5338301
10061	5389227	5337666
10062	5389722	5337087
10063	5390185	5336477
10064	5390704	5335921
10065	5391148	5335292
10066	5391602	5334673
10067	5392037	5334035
10068	5392481	5333406
10069	5392933	5332785
10070	5393390	5332168
10071	5393852	5331557
10072	5394288	5330921
10073	5394730	5330289
10074	5395179	5329666
10075	5395622	5329036
10076	5396062	5328403
10077	5396490	5327758
10078	5396954	5327150
10079	5397381	5326504
10080	5397827	5325878
10081	5398313	5325290
10082	5398797	5324701
10083	5399255	5324086
10084	5399707	5323466
10085	5400135	5322822
10086	5400655	5322268
10087	5401104	5321644
10088	5401551	5321019
10089	5402002	5320397
10090	5402454	5319777
10091	5402894	5319144
10092	5403320	5318499
10093	5403768	5317875
10094	5404204	5317239
10095	5404671	5316633
10096	5405113	5316003
10097	5405545	5315363
10098	5406004	5314750
10099	5406437	5314111
10100	5406888	5313490
10101	5407334	5312864
10102	5407786	5312244
10103	5408206	5311592
10104	5408661	5310976
10105	5409117	5310359
10106	5409547	5309718
10107	5409978	5309077
10108	5410440	5308467
10109	5410909	5307865
10110	5411347	5307231
10111	5411780	5306593
10112	5412227	5305968
10113	5412681	5305350
10114	5413133	5304731
10115	5413574	5304101
10116	5414011	5303466
10117	5414482	5302865
10118	5415128	5302435
10119	5415701	5301934
10120	5416148	5301310
10121	5416643	5300733
10122	5417072	5300091
10123	5417518	5299466
10124	5417965	5298842
10125	5418413	5298218
10126	5418847	5297581
10127	5419286	5296950
10128	5419746	5296338
10129	5420200	5295721
10130	5420658	5295108
10131	5421126	5294504
10132	5421565	5293873
10133	5422017	5293253
10134	5422472	5292637
10135	5422914	5292009
10136	5423360	5291384
10137	5423828	5290780
10138	5424264	5290146
10139	5424710	5289521
10140	5425144	5288885
10141	5425601	5288272
10142	5426043	5287643
10143	5426490	5287019
10144	5426920	5286379
10145	5427375	5285763
10146	5427815	5285133
10147	5428260	5284507
10148	5428709	5283886
10149	5429226	5283331
10150	5429705	5282739
10151	5430152	5282115
10152	5430585	5281478
10153	5431058	5280881
10154	5431485	5280238
10155	5431935	5279618
10156	5432371	5278983
10157	5432811	5278354
10158	5433251	5277724
10159	5433686	5277090
10160	5434145	5276478
10161	5434619	5275881
10162	5435067	5275259
10163	5435509	5274632
10164	5435962	5274015
10165	5436443	5273424
10166	5436924	5272835
10167	5437377	5272218
10168	5437814	5271586
10169	5438274	5270975
10170	5438711	5270343
10171	5439176	5269737
10172	5439652	5269143
10173	5440139	5268560
10174	5440589	5267940
10175	5441041	5267323
10176	5441510	5266721
10177	5441976	5266117
10178	5442399	5265472
10179	5442853	5264856
10180	5443289	5264223
10181	5443723	5263588
10182	5444208	5263002
10183	5444674	5262398
10184	5445143	5261797
10185	5445593	5261178
10186	5446045	5260561
10187	5446480	5259927
10188	5446937	5259314
10189	5447370	5258679
10190	5447794	5258036
10191	5448218	5257391
10192	5448675	5256779
10193	5449137	5256171
10194	5449577	5255542
10195	5450031	5254928
10196	5450508	5254334
10197	5450974	5253731
10198	5451455	5253142
10199	5451890	5252509
10200	5452325	5251875
10201	5452744	5251227
10202	5453184	5250599
10203	5453648	5249994
10204	5454105	5249382
10205	5454513	5248722
10206	5454925	5248067
10207	5455368	5247443
10208	5455818	5246824
10209	5456256	5246193
10210	5456704	5245574
10211	5457164	5244965
10212	5457618	5244350
10213	5458067	5243731
10214	5458692	5243280
10215	5459185	5242704
10216	5459669	5242118
10217	5460134	5241514
10218	5460576	5240888
10219	5461016	5240261
10220	5461489	5239665
10221	5461938	5239045
10222	5462389	5238428
10223	5462830	5237802
10224	5463272	5237176
10225	5463714	5236550
10226	5464168	5235936
10227	5464610	5235311
10228	5465057	5234690
10229	5465490	5234056
10230	5465941	5233439
10231	5466388	5232818
10232	5466799	5232163
10233	5467253	5231549
10234	5467677	5230906
10235	5468129	5230291
10236	5468598	5229691
10237	5469039	5229066
10238	5469496	5228455
10239	5469932	5227824
10240	5470353	5227178
10241	5470811	5226569
10242	5471245	5225936
10243	5471740	5225362
10244	5472193	5224747
10245	5472631	5224119
10246	5473085	5223505
10247	5473625	5222974
