iter	RMSE
3005	0.678920833
3006	0.6788338666
3007	0.6786978885
3008	0.6786133211
3009	0.6785434162
3010	0.6784683671
3011	0.6784105568
3012	0.6783606454
3013	0.6783076395
3014	0.6782284159
3015	0.6781653948
3016	0.6781022002
3017	0.6780461715
3018	0.6779959419
3019	0.6779382266
3020	0.6778569243
3021	0.677779417
3022	0.677727475
3023	0.677662834
3024	0.6776063845
3025	0.6775602663
3026	0.6775021684
3027	0.6774474739
3028	0.6773970606
3029	0.6773138933
3030	0.6772394192
3031	0.6771949955
3032	0.6771592724
3033	0.6770974053
3034	0.6770371126
3035	0.6769545628
3036	0.6768970866
3037	0.6767695164
3038	0.6766935264
3039	0.676615842
3040	0.6763906844
3041	0.6763437733
3042	0.6762995813
3043	0.676249706
3044	0.6761868495
3045	0.6761164238
3046	0.6760540607
3047	0.6759764262
3048	0.6759012312
3049	0.6757986425
3050	0.6757229645
3051	0.6756544189
3052	0.675570613
3053	0.6755109588
3054	0.675447447
3055	0.6753913419
3056	0.6752996065
3057	0.6752458671
3058	0.6751894679
3059	0.6751161101
3060	0.675062979
3061	0.67496594
3062	0.6749007328
3063	0.6747805714
3064	0.6747290455
3065	0.6746781757
3066	0.6746006973
3067	0.6745595349
3068	0.6745179712
3069	0.6744667037
3070	0.6743316498
3071	0.6742855031
3072	0.6742535808
3073	0.6742143274
3074	0.6740819612
3075	0.6740031992
3076	0.6739046203
3077	0.6738475367
3078	0.6737835318
3079	0.6737463217
3080	0.6737014856
3081	0.6736445151
3082	0.6735875612
3083	0.6735093642
3084	0.6734415621
3085	0.673361694
3086	0.6733121805
3087	0.6732665347
3088	0.6731224551
3089	0.6730916465
3090	0.6730384473
3091	0.6729723171
3092	0.6729014411
3093	0.6728184822
3094	0.6727612575
3095	0.6727055397
3096	0.6726604929
3097	0.6725800135
3098	0.6725111099
3099	0.6724446199
3100	0.6723317728
3101	0.6723027398
3102	0.6722625929
3103	0.6721992804
3104	0.6721423317
3105	0.6720935838
3106	0.6720314907
3107	0.6719785132
3108	0.6719237005
3109	0.671856622
3110	0.6717952158
3111	0.6717309044
3112	0.6716569648
3113	0.6716140566
3114	0.6715362613
3115	0.6714863715
3116	0.6714260108
3117	0.6713593642
3118	0.6713135122
3119	0.6712436341
3120	0.6711788339
3121	0.6711221677
3122	0.6710378382
3123	0.6709866501
3124	0.6708863071
3125	0.6708360937
3126	0.6707504479
3127	0.6707079631
3128	0.670642648
3129	0.670536639
3130	0.6704598017
3131	0.6703934146
3132	0.6703192431
3133	0.6702524746
3134	0.6701975387
3135	0.6701395348
3136	0.6700547229
3137	0.6699909901
3138	0.6699034299
3139	0.6698364761
3140	0.6697611389
3141	0.6696771811
3142	0.6696242326
3143	0.6695171828
3144	0.6694552405
3145	0.6694033496
3146	0.6691993789
3147	0.669112272
3148	0.6690202775
3149	0.6689518117
3150	0.6688642004
3151	0.6688183279
3152	0.6687599878
3153	0.668705232
3154	0.6686019068
3155	0.6685361967
3156	0.6684808316
3157	0.6683940727
3158	0.6683399961
3159	0.668279019
3160	0.6681573458
3161	0.6680891023
3162	0.6680221397
3163	0.667967717
3164	0.6678868801
3165	0.6678167929
3166	0.6677424889
3167	0.6677161916
3168	0.6676551718
3169	0.6675829539
3170	0.6675238146
3171	0.6674368311
3172	0.6673744251
3173	0.6672706385
3174	0.6671473558
3175	0.6670519476
3176	0.6669883706
3177	0.6668878454
3178	0.6668351872
3179	0.6667874022
3180	0.6667239946
3181	0.6666956816
3182	0.6666376305
3183	0.6665855323
3184	0.6665367248
3185	0.6664907432
3186	0.6664112233
3187	0.6663404334
3188	0.6662731168
3189	0.6662234182
3190	0.6661562408
3191	0.6661224169
3192	0.666008785
3193	0.6659463439
3194	0.6658500625
3195	0.665776685
3196	0.6657107852
3197	0.6656352634
3198	0.6655853963
3199	0.6655296655
3200	0.6654545271
3201	0.6654131653
3202	0.6653455269
3203	0.6652680806
3204	0.6652063544
3205	0.6651669808
3206	0.6650789651
3207	0.664999456
3208	0.6649191991
3209	0.6648298267
3210	0.6647753599
3211	0.6647269225
3212	0.6646670944
3213	0.6645969605
3214	0.6645383786
3215	0.6643788253
3216	0.6643304698
3217	0.664260507
3218	0.664203803
3219	0.6641406976
3220	0.6640704038
3221	0.6639973306
3222	0.6639072865
3223	0.663827931
3224	0.6637534448
3225	0.6637021692
3226	0.6636484801
3227	0.663582584
3228	0.6635382528
3229	0.6634453145
3230	0.6633582376
3231	0.6633011027
3232	0.663256284
3233	0.6631932344
3234	0.6631166746
3235	0.663047571
3236	0.6629609962
3237	0.6628992451
3238	0.6628598559
3239	0.6627789963
3240	0.662752725
3241	0.6627038677
3242	0.6626494666
3243	0.6625813805
3244	0.6625162543
3245	0.6624627973
3246	0.6623842624
3247	0.6623033574
3248	0.6622269408
3249	0.6621882683
3250	0.6621279355
3251	0.662050544
3252	0.6619965658
3253	0.6619462226
3254	0.6618952526
3255	0.6618258616
3256	0.6617650865
3257	0.6617270208
3258	0.6616591333
3259	0.6615936569
3260	0.6615145564
3261	0.6614430239
3262	0.6613821941
3263	0.6613412728
3264	0.6612238692
3265	0.6611856577
3266	0.6610710836
3267	0.6610134202
3268	0.6609764333
3269	0.6609081256
3270	0.6608228165
3271	0.6607894607
3272	0.6607281782
3273	0.6606590504
3274	0.660577332
3275	0.6605317801
3276	0.6604650445
3277	0.6603913848
3278	0.660337838
3279	0.6602789598
3280	0.6602334469
3281	0.6601459697
3282	0.6601043671
3283	0.6600524664
3284	0.6599748788
3285	0.6599258841
3286	0.6598597208
3287	0.6597970861
3288	0.6597367573
3289	0.6597094244
3290	0.6596655177
3291	0.6596191281
3292	0.6595589934
3293	0.6594741866
3294	0.6594288924
3295	0.6593909178
3296	0.6593378348
3297	0.6592692797
3298	0.6591929152
3299	0.6590770963
3300	0.6589812081
3301	0.6588234041
3302	0.6587408309
3303	0.6586705932
3304	0.6586103232
3305	0.6584956602
3306	0.6584541432
3307	0.6583884846
3308	0.6583297097
3309	0.6582563376
3310	0.658207056
3311	0.6581368167
3312	0.6580719096
3313	0.6580316281
3314	0.6579785387
3315	0.6578655841
3316	0.6578164089
3317	0.6577672456
3318	0.6577115037
3319	0.6576598764
3320	0.6575853312
3321	0.6574884291
3322	0.6574315088
3323	0.6573517321
3324	0.657260289
3325	0.6571748849
3326	0.6570585616
3327	0.657010854
3328	0.6569508811
3329	0.6568973116
3330	0.656778496
3331	0.6567271846
3332	0.6566431572
3333	0.656594658
3334	0.6565515537
3335	0.6564873999
3336	0.6564401087
3337	0.6563901607
3338	0.6563253093
3339	0.6562596424
3340	0.6562286158
3341	0.6561438281
3342	0.6560862867
3343	0.656037571
3344	0.6559525182
3345	0.6558683112
3346	0.655806397
3347	0.6557429015
3348	0.6556895705
3349	0.6556282236
3350	0.6555429296
3351	0.655483554
3352	0.6554346056
3353	0.6553896225
3354	0.6552940826
3355	0.6552361277
3356	0.6550537102
3357	0.655003376
3358	0.6549553231
3359	0.6548781904
3360	0.6548323484
3361	0.654759865
3362	0.6546653863
3363	0.6545998205
3364	0.6545599837
3365	0.6544971491
3366	0.654387663
3367	0.654320575
3368	0.6542770105
3369	0.6542138975
3370	0.6541538576
3371	0.6540752922
3372	0.6540271745
3373	0.6539784069
3374	0.6538978917
3375	0.653853602
3376	0.6537810358
3377	0.653728367
3378	0.6536699966
3379	0.6536143788
3380	0.653565501
3381	0.6535135114
3382	0.6534709537
3383	0.6534403328
3384	0.653332949
3385	0.6532713836
3386	0.6532338064
3387	0.6531770536
3388	0.6531209297
3389	0.6530467307
3390	0.6529904525
3391	0.6529227512
3392	0.6528434577
3393	0.6527966414
3394	0.6527305102
3395	0.65267174
3396	0.6526146221
3397	0.6525337916
3398	0.6524589638
3399	0.6524029206
3400	0.6522784814
3401	0.652201555
3402	0.6521345154
3403	0.6520788406
3404	0.6520138308
3405	0.6519630674
3406	0.6519120675
3407	0.6518453113
3408	0.6518069918
3409	0.6517159647
3410	0.6516772317
3411	0.6516162809
3412	0.6515749453
3413	0.6515141271
3414	0.651466702
3415	0.6514088536
3416	0.6513389217
3417	0.6513037456
3418	0.6512282105
3419	0.6511825288
3420	0.6510682249
3421	0.6510156803
3422	0.6509382553
3423	0.6509021755
3424	0.6508422179
3425	0.6506022196
3426	0.6505431266
3427	0.6504949208
3428	0.6503965811
3429	0.6503560455
3430	0.6502943073
3431	0.6502458379
3432	0.6501980189
3433	0.6501355367
3434	0.6501002314
3435	0.6500557975
3436	0.6500149476
3437	0.6499517166
3438	0.6498899748
3439	0.649832762
3440	0.6497897398
3441	0.6497454129
3442	0.6496941344
3443	0.6496497751
3444	0.649540558
3445	0.6494931244
3446	0.6494451354
3447	0.6493837935
3448	0.6493308003
3449	0.6492488943
3450	0.6491977824
3451	0.6491296342
3452	0.649083376
3453	0.6490177086
3454	0.6489606095
3455	0.6488714294
3456	0.6488000736
3457	0.6487377597
3458	0.6486749648
3459	0.6486164254
3460	0.6485820697
3461	0.6484632518
3462	0.6484042928
3463	0.6483252859
3464	0.6482519793
3465	0.6482151632
3466	0.6481727703
3467	0.6480789368
3468	0.648011686
3469	0.6479581888
3470	0.6479103213
3471	0.647845308
3472	0.647779448
3473	0.6476542014
3474	0.6475584949
3475	0.6475137862
3476	0.6474686907
3477	0.6474279098
3478	0.6473813093
3479	0.6473262694
3480	0.6472699123
3481	0.6472270996
3482	0.6471893112
3483	0.6471321808
3484	0.6470964515
3485	0.6470257553
3486	0.6469071104
3487	0.646838173
3488	0.6467987498
3489	0.6467107893
3490	0.6466403797
3491	0.6465209279
3492	0.6464782169
3493	0.6464158917
3494	0.64635338
3495	0.646309275
3496	0.6462473961
3497	0.6462087236
3498	0.6461633921
3499	0.6461189714
3500	0.6460486997
3501	0.6459765674
3502	0.645918101
3503	0.6458692631
3504	0.6457990165
3505	0.6457492675
3506	0.6456638618
3507	0.6456019949
3508	0.6455588618
3509	0.6455103054
3510	0.6454588191
3511	0.6453993783
3512	0.6453212708
3513	0.6452483993
3514	0.6452002451
3515	0.645176101
3516	0.645137842
3517	0.6450938498
3518	0.6450463608
3519	0.6449752281
3520	0.6449357627
3521	0.6448797814
3522	0.6448276878
3523	0.6447105496
3524	0.6446636652
3525	0.6445952168
3526	0.6445340519
3527	0.6444409811
3528	0.6442489328
3529	0.6441792797
3530	0.6441187267
3531	0.6440689273
3532	0.6439660707
3533	0.6438951526
3534	0.6437546777
3535	0.6436969468
3536	0.6436366019
3537	0.6435824541
3538	0.6435584946
3539	0.6434846779
3540	0.6434136696
3541	0.6433698748
3542	0.6432892114
3543	0.6432581343
3544	0.6432104108
3545	0.6431521714
3546	0.6431045477
3547	0.6430641003
3548	0.6429513996
3549	0.6428472178
3550	0.6427988051
3551	0.6427487752
3552	0.6426698794
3553	0.6426120836
3554	0.6425528806
3555	0.6425143393
3556	0.6424456435
3557	0.6424106245
3558	0.6423557558
3559	0.6422620779
3560	0.6422328125
3561	0.6421473261
3562	0.6421081829
3563	0.6420278908
3564	0.6419708351
3565	0.6419187504
3566	0.6418789184
3567	0.6418311071
3568	0.6417650255
3569	0.6417192024
3570	0.641662901
3571	0.6416264282
3572	0.6415381893
3573	0.6414444287
3574	0.6413628745
3575	0.6413037931
3576	0.6412430706
3577	0.6411682218
3578	0.6411161539
3579	0.641052018
3580	0.6409555975
3581	0.6409118817
3582	0.6408526738
3583	0.6408192201
3584	0.6407688362
3585	0.6407254021
3586	0.6406226932
3587	0.6405774411
3588	0.6405392159
3589	0.640491819
3590	0.6404451609
3591	0.6404060485
3592	0.6403758878
3593	0.6403122133
3594	0.6402580099
3595	0.6402142116
3596	0.6401679042
3597	0.6401233886
3598	0.6400781059
3599	0.6400328497
3600	0.6399540173
3601	0.6399132216
3602	0.6398140883
3603	0.6397340625
3604	0.6396828114
3605	0.6396255675
3606	0.6395406081
3607	0.6394599471
3608	0.6394077534
3609	0.6393446408
3610	0.6393079757
3611	0.6392682423
3612	0.6392290482
3613	0.6391829907
3614	0.6391279725
3615	0.6390897059
3616	0.6390394726
3617	0.6389801054
3618	0.6389227586
3619	0.6388688419
3620	0.6388274935
3621	0.6387719138
3622	0.6387131761
3623	0.6386502763
3624	0.638525924
3625	0.6384948279
3626	0.6384444857
3627	0.6384048274
3628	0.6383338539
3629	0.6382696306
3630	0.6382211483
3631	0.6381728952
3632	0.6381208652
3633	0.6380775382
3634	0.6380134526
3635	0.6379713419
3636	0.637926152
3637	0.637876166
3638	0.6378116389
3639	0.6377745661
3640	0.6377100479
3641	0.6376514446
3642	0.637595536
3643	0.6375596238
3644	0.6374739001
3645	0.6374080059
3646	0.637336801
3647	0.6372918836
3648	0.6372304566
3649	0.637186574
3650	0.6371228805
3651	0.6370609015
3652	0.6370024454
3653	0.6369534023
3654	0.6368933248
3655	0.6368319188
3656	0.6367863267
3657	0.6366771264
3658	0.6366384063
3659	0.6365493672
3660	0.6364768293
3661	0.6364151492
3662	0.6363618113
3663	0.6363056857
3664	0.6362408511
3665	0.6361687692
3666	0.6361095147
3667	0.636069739
3668	0.6360040644
3669	0.6359512889
3670	0.6359108714
3671	0.6358604002
3672	0.6358231886
3673	0.6357893127
3674	0.6357551149
3675	0.6356958375
3676	0.6356506121
3677	0.6356135197
3678	0.6355517412
3679	0.6355281695
3680	0.6354865553
3681	0.635434405
3682	0.6353580945
3683	0.6353022781
3684	0.6352506072
3685	0.6352017937
3686	0.6351481598
3687	0.6351199428
3688	0.6349554107
3689	0.6349139927
3690	0.634858185
3691	0.6348060866
3692	0.6347577743
3693	0.6347063767
3694	0.6346349146
3695	0.6345694479
3696	0.6345176502
3697	0.6344660261
3698	0.6344183838
3699	0.6343783034
3700	0.6343166256
3701	0.6342500808
3702	0.6341727514
3703	0.6340714811
3704	0.6340411954
3705	0.6340074486
3706	0.6339224242
3707	0.6338555393
3708	0.6337460679
3709	0.6336986178
3710	0.6336528412
3711	0.6336007654
3712	0.6335547604
3713	0.6335176738
3714	0.6334615954
3715	0.633409146
3716	0.6333627728
3717	0.6333072883
3718	0.6332590728
3719	0.6332360477
3720	0.6331769244
3721	0.6331368143
3722	0.6330600427
3723	0.6329686062
3724	0.6329084069
3725	0.632864511
3726	0.632791114
3727	0.6327439245
3728	0.6326122277
3729	0.6325492651
3730	0.6324997217
3731	0.6324647685
3732	0.6323727367
3733	0.632268902
3734	0.6322293122
3735	0.6321857599
3736	0.6321335686
3737	0.6320739747
3738	0.6319828463
3739	0.6319293966
3740	0.6318711032
3741	0.6318162845
3742	0.6317669295
3743	0.631724348
3744	0.6316799978
3745	0.6315762714
3746	0.6315237481
3747	0.6314551961
3748	0.6314077292
3749	0.6313569241
3750	0.631314519
3751	0.6312676205
3752	0.6311890074
3753	0.6311443599
3754	0.6311027703
3755	0.6310460317
3756	0.6310014091
3757	0.6309578079
3758	0.6309143881
3759	0.6308715426
3760	0.6308214383
3761	0.6307745803
3762	0.6307347438
3763	0.6306988217
3764	0.63062448
3765	0.6305835907
3766	0.6305416068
3767	0.6305001474
3768	0.6304700811
3769	0.630433621
3770	0.6304015742
3771	0.630345586
3772	0.6303079674
3773	0.6302753756
3774	0.6302285906
3775	0.6301732468
3776	0.6301350891
3777	0.6300296277
3778	0.6299927266
3779	0.6299139128
3780	0.6298712314
3781	0.6298250019
3782	0.6297559514
3783	0.6296300621
3784	0.6295740696
3785	0.6295376191
3786	0.6294742138
3787	0.6294346653
3788	0.6293977356
3789	0.6293639179
3790	0.629316022
3791	0.6292656437
3792	0.6292240208
3793	0.6291554765
3794	0.6291218578
3795	0.6290696847
3796	0.6290262299
3797	0.6289447336
3798	0.6288903644
3799	0.6288132879
3800	0.6287810104
3801	0.6287267076
3802	0.628669961
3803	0.628612758
3804	0.628494868
3805	0.6284467025
3806	0.6283818796
3807	0.6283275595
3808	0.6282930307
3809	0.6282427738
3810	0.6281784466
3811	0.6281160489
3812	0.6280593616
3813	0.6280094286
3814	0.6279488849
3815	0.627879918
3816	0.6278485215
3817	0.6278014057
3818	0.6277586538
3819	0.6276286562
3820	0.6275861854
3821	0.6275357508
3822	0.6274952198
3823	0.6274397263
3824	0.6273887576
3825	0.6273267225
3826	0.627255552
3827	0.6272142085
3828	0.6271705673
3829	0.6271024464
3830	0.6270690893
3831	0.6270389007
3832	0.6269671223
3833	0.6269159925
3834	0.626867582
3835	0.6268065559
3836	0.6267257347
3837	0.626662011
3838	0.6266146521
3839	0.6265519642
3840	0.6265054854
3841	0.6264718578
3842	0.6264365886
3843	0.626373862
3844	0.6262854162
3845	0.6262497765
3846	0.6261984829
3847	0.6261730499
3848	0.6261316599
3849	0.6260690582
3850	0.6260162992
3851	0.6259531819
3852	0.6258880334
3853	0.6258523049
3854	0.6258111227
3855	0.6257741647
3856	0.625678231
3857	0.6255968723
3858	0.6255198898
3859	0.6254816974
3860	0.6254530718
3861	0.6253790142
3862	0.6253203992
3863	0.6252730352
3864	0.6251857411
3865	0.6251316637
3866	0.6250736631
3867	0.6250245876
3868	0.6250013479
3869	0.6249639557
3870	0.6249315371
3871	0.6248699616
3872	0.6248106826
3873	0.6247622402
3874	0.6246943058
3875	0.6246605873
3876	0.6245755685
3877	0.6245146834
3878	0.6244224639
3879	0.62435835
3880	0.6243050042
3881	0.6242387525
3882	0.6242194161
3883	0.6241858756
3884	0.6241040956
3885	0.6240640983
3886	0.6239971688
3887	0.6239514911
3888	0.6238975386
3889	0.6238546503
3890	0.6238140621
3891	0.6237745952
3892	0.6237042546
3893	0.6236352098
3894	0.623583893
3895	0.6235462117
3896	0.6235022301
3897	0.6234589441
3898	0.6234095412
3899	0.6233499995
3900	0.6233059929
3901	0.6232708652
3902	0.6231829146
3903	0.6231186901
3904	0.6230319695
3905	0.6229658092
3906	0.6229099542
3907	0.62287104
3908	0.6228374108
3909	0.6227545283
3910	0.6226915967
3911	0.6226466044
3912	0.6225759016
3913	0.6224746345
3914	0.622411284
3915	0.6223680795
3916	0.6223169432
3917	0.6222661016
3918	0.6222310195
3919	0.622198192
3920	0.6221497822
3921	0.62210351
3922	0.6220500887
3923	0.6219978395
3924	0.621960577
3925	0.6219142221
3926	0.6218753391
3927	0.6218250464
3928	0.6217924615
3929	0.621721153
3930	0.6216822979
3931	0.6216286262
3932	0.6215904509
3933	0.6215517399
3934	0.6215157326
3935	0.6214698974
3936	0.6214004979
3937	0.6213132531
3938	0.6212661961
3939	0.621230411
3940	0.6211957849
3941	0.6211364808
3942	0.6210642565
3943	0.6210204958
3944	0.6209441861
3945	0.6208321161
3946	0.6207435642
3947	0.6206992244
3948	0.6206575745
3949	0.6205841041
3950	0.6204744108
3951	0.6204189347
3952	0.6203737099
3953	0.6203172933
3954	0.6202505572
3955	0.6202109186
3956	0.6201546785
3957	0.6201110428
3958	0.6200626019
3959	0.6200070352
3960	0.6199440302
3961	0.6198375154
3962	0.6197887553
3963	0.6196512676
3964	0.6195993806
3965	0.6195128114
3966	0.6194016784
3967	0.6193506109
3968	0.6193066242
3969	0.6192693907
3970	0.6192129394
3971	0.6191750167
3972	0.619085225
3973	0.6190413974
3974	0.6189815683
3975	0.6189136397
3976	0.6188525887
3977	0.618794741
3978	0.6187346894
3979	0.6187044297
3980	0.6186665828
3981	0.6186182163
3982	0.6185827595
3983	0.6185469445
3984	0.6184962555
3985	0.6184441074
3986	0.6184026718
3987	0.6183512037
3988	0.618306939
3989	0.6182766771
3990	0.6182242716
3991	0.6181516797
3992	0.6181028335
3993	0.6180469547
3994	0.6180117578
3995	0.617964488
3996	0.6179221414
3997	0.6178755571
3998	0.6178279619
3999	0.6177887246
4000	0.6177538976
4001	0.6177057075
4002	0.6176455383
4003	0.6176025382
4004	0.617542614
4005	0.6174991753
4006	0.6174607405
4007	0.6174324489
4008	0.6173706925
4009	0.6173303742
4010	0.6172826008
4011	0.6172131804
4012	0.6171543507
4013	0.6171103231
4014	0.6170614759
4015	0.6170101816
4016	0.6169558979
4017	0.6169220554
4018	0.6168531276
4019	0.616822648
4020	0.6167950025
4021	0.6167367752
4022	0.6166971811
4023	0.6166534876
4024	0.6165311039
4025	0.616487022
4026	0.6164548808
4027	0.6164108372
4028	0.6163502016
4029	0.6162429516
4030	0.616159797
4031	0.6161279128
4032	0.6160828222
4033	0.6160143633
4034	0.6159741193
4035	0.6159289899
4036	0.6158738398
4037	0.6158299918
4038	0.6157918351
4039	0.615751504
4040	0.6157301693
4041	0.615693116
4042	0.6156547397
4043	0.6156340568
4044	0.6155850627
4045	0.6155315236
4046	0.6154245174
4047	0.6153772712
4048	0.6153466656
4049	0.6152941006
4050	0.6152607316
4051	0.6151453006
4052	0.6151056974
4053	0.6150784722
4054	0.6150326956
4055	0.6149802643
4056	0.6149237509
4057	0.6148830738
4058	0.6148385359
4059	0.6148108024
4060	0.6147564955
4061	0.6146916854
4062	0.6146364292
4063	0.6145988075
4064	0.6145405322
4065	0.6144805853
4066	0.6144363651
4067	0.6143895942
4068	0.6143457476
4069	0.6142847719
4070	0.6142454956
4071	0.6141742411
4072	0.614130003
4073	0.6140774298
4074	0.6140300485
4075	0.6139699903
4076	0.6139281376
4077	0.6138605365
4078	0.6138141474
4079	0.6137736886
4080	0.613741519
4081	0.6136828369
4082	0.6136165297
4083	0.6135803736
4084	0.6135270889
4085	0.6134439529
4086	0.6134047971
4087	0.6133316754
4088	0.6132861418
4089	0.6132477167
4090	0.6132157489
4091	0.6131556702
4092	0.6131015787
4093	0.6130587185
4094	0.6130236015
4095	0.6129542261
4096	0.6128749994
4097	0.6128335898
4098	0.6127321742
4099	0.612691884
4100	0.6126677047
4101	0.6125730883
4102	0.6125228958
4103	0.6124652251
4104	0.6124312167
4105	0.6123738381
4106	0.6123361701
4107	0.6122504762
4108	0.6121803222
4109	0.6121485159
4110	0.6120988482
4111	0.6120805146
4112	0.6120358448
4113	0.6119652137
4114	0.6119340731
4115	0.6118836502
4116	0.6118348908
4117	0.6117762698
4118	0.6117355002
4119	0.6116744873
4120	0.6116032951
4121	0.6115478609
4122	0.6114827246
4123	0.6114240698
4124	0.6113921149
4125	0.6113506557
4126	0.6113086901
4127	0.6112576123
4128	0.6111547081
4129	0.6110991566
4130	0.6110567672
4131	0.6110147928
4132	0.6109569404
4133	0.6108869146
4134	0.6108442131
4135	0.6108072476
4136	0.6107155789
4137	0.61066533
4138	0.6105893454
4139	0.6105137654
4140	0.610474568
4141	0.61043356
4142	0.6103150736
4143	0.6102618648
4144	0.6101862375
4145	0.6101566944
4146	0.6101013546
4147	0.6100362509
4148	0.6100100797
4149	0.6099713309
4150	0.6099357412
4151	0.609890139
4152	0.6098385641
4153	0.6097931239
4154	0.6097379236
4155	0.609699417
4156	0.609666118
4157	0.6096359043
4158	0.6095994875
4159	0.6095463377
4160	0.6095138328
4161	0.6094564913
4162	0.6094265825
4163	0.6093369526
4164	0.6092909891
4165	0.6092402822
4166	0.6091992724
4167	0.6091679791
4168	0.6091184792
4169	0.6090819972
4170	0.6090197395
4171	0.6089820822
4172	0.6088935071
4173	0.6088050394
4174	0.6087510475
4175	0.6087211218
4176	0.6086732329
4177	0.608586351
4178	0.608552988
4179	0.6084656451
4180	0.6084203951
4181	0.6083411134
4182	0.6082832417
4183	0.6082437155
4184	0.6080769457
4185	0.6079818034
4186	0.6079407077
4187	0.6078351787
4188	0.607781246
4189	0.607737044
4190	0.6076622133
4191	0.6075889857
4192	0.6075410055
4193	0.6074783558
4194	0.6074585383
4195	0.6074201963
4196	0.6073699511
4197	0.6073145417
4198	0.6072629763
4199	0.607197845
4200	0.607147831
4201	0.6070958175
4202	0.6070109941
4203	0.6069717053
4204	0.6069367457
4205	0.6069083229
4206	0.6068230673
4207	0.6067610162
4208	0.6067340221
4209	0.6066584522
4210	0.6066059928
4211	0.6065654781
4212	0.6064823314
4213	0.6064066514
4214	0.6063620273
4215	0.6063081541
4216	0.6062706232
4217	0.606232325
4218	0.6061874575
4219	0.6060924654
4220	0.6060511147
4221	0.6060025243
4222	0.6059749525
4223	0.6059293803
4224	0.6058946109
4225	0.6058385474
4226	0.6057886614
4227	0.6057491183
4228	0.6057112068
4229	0.6056440961
4230	0.605622648
4231	0.6055663887
4232	0.6055333829
4233	0.6055036154
4234	0.6054641324
4235	0.6054054224
4236	0.6053015965
4237	0.6052411491
4238	0.6052092048
4239	0.6051314494
4240	0.6050589037
4241	0.6050095479
4242	0.604937046
4243	0.6048837915
4244	0.6048510019
4245	0.604822828
4246	0.6047848362
4247	0.6047507916
4248	0.6047235203
4249	0.604680753
4250	0.6046472081
4251	0.6046089775
4252	0.6045687585
4253	0.6045059148
4254	0.6044516773
4255	0.6044153431
4256	0.6043757031
4257	0.6043229334
4258	0.6042845551
4259	0.604240037
4260	0.6042080185
4261	0.6041578497
4262	0.6040762035
4263	0.6040385362
4264	0.6039705463
4265	0.6039107508
4266	0.603862416
4267	0.603813864
4268	0.6037796651
4269	0.6037478092
4270	0.603714172
4271	0.6036678204
4272	0.6036264849
4273	0.6035817354
4274	0.6035115083
4275	0.6034588399
4276	0.6034261697
4277	0.6033780446
4278	0.6033398844
4279	0.6032953982
4280	0.6032470175
4281	0.6032101143
4282	0.6031664551
4283	0.6030933661
4284	0.6030082501
4285	0.602935661
4286	0.6029082218
4287	0.6028674449
4288	0.6028222856
4289	0.6027792084
4290	0.6027362008
4291	0.6026893534
4292	0.602619192
4293	0.6025685845
4294	0.6025057404
4295	0.6024776359
4296	0.6024196161
4297	0.602351469
4298	0.6023159066
4299	0.602245937
4300	0.6022059061
4301	0.6021619825
4302	0.6021270324
4303	0.602090198
4304	0.6020385525
4305	0.6020031745
4306	0.6019641516
4307	0.6019229287
4308	0.6018704536
4309	0.6018273666
4310	0.6017854627
4311	0.6017381907
4312	0.6016944762
4313	0.6016641546
4314	0.6015751695
4315	0.6015226965
4316	0.6014638443
4317	0.6013921119
4318	0.6013585762
4319	0.6013095271
4320	0.6012749356
4321	0.6012397628
4322	0.601193338
4323	0.6011278055
4324	0.6010903767
4325	0.6009901385
4326	0.6009565321
4327	0.6009093456
4328	0.6008680366
4329	0.6008351712
4330	0.6007933808
4331	0.6007638548
4332	0.6007146834
4333	0.6006560939
4334	0.600604225
4335	0.6005782668
4336	0.6005343545
4337	0.6004976047
4338	0.600457943
4339	0.6004192456
4340	0.6003897323
4341	0.6003424709
4342	0.600296236
4343	0.6002512507
4344	0.6001635683
4345	0.6001160656
4346	0.6000818326
4347	0.6000258554
4348	0.5999582445
4349	0.5999002783
4350	0.599875465
4351	0.5998091988
4352	0.5997453251
4353	0.5997124398
4354	0.5996819802
4355	0.599661435
4356	0.5996180112
4357	0.5995889651
4358	0.5995565212
4359	0.5994769136
4360	0.5994284598
4361	0.5993849733
4362	0.599350359
4363	0.5993031958
4364	0.5992511778
4365	0.5991779545
4366	0.5991361493
4367	0.5991093153
4368	0.5990569329
4369	0.598980443
4370	0.5989266213
4371	0.5988041828
4372	0.5987564122
4373	0.5987220686
4374	0.5986981107
4375	0.5986631479
4376	0.5986361696
4377	0.5985910973
4378	0.59855525
4379	0.5985210508
4380	0.5984850955
4381	0.5984410089
4382	0.5983986516
4383	0.5983642107
4384	0.5983299015
4385	0.5982837419
4386	0.5982355618
4387	0.598180591
4388	0.5981337358
4389	0.5980480325
4390	0.5979897186
4391	0.5979485821
4392	0.5978964682
4393	0.5978534315
4394	0.5978280785
4395	0.5977554433
4396	0.5977047742
4397	0.5976638953
4398	0.5976033131
4399	0.5975685626
4400	0.5975376284
4401	0.5974959129
4402	0.5974201227
4403	0.5973938727
4404	0.5973544538
4405	0.5973106971
4406	0.5972501854
4407	0.5971876313
4408	0.597148735
4409	0.5971057111
4410	0.5970577433
4411	0.5970042462
4412	0.5969433046
4413	0.5969100024
4414	0.5968899062
4415	0.5968269018
4416	0.596791387
4417	0.5967499992
4418	0.5966341864
